6.499845	7.630252	801
8.841404	11.909653	802
18.530613	23.254103	803
26.887556	31.247700	804
31.853276	36.415279	805
37.141969	42.471035	806
43.520699	45.620028	807
45.902630	47.840471	808
48.365304	50.585747	809
51.150951	53.331023	810
54.299944	58.861947	811
59.548266	64.392871	812
71.054202	73.718735	813
74.283939	75.939179	814
76.867728	78.886313	815
79.249659	81.147129	816
81.591218	84.417237	817
84.982441	86.556937	818
87.202885	88.858125	819
89.342585	92.289720	820
92.774180	94.469792	821
94.792765	98.022502	822
98.587706	101.050380	823
103.109337	108.357658	824
108.882491	112.152599	825
114.171184	117.441292	826
118.329470	121.599578	827
122.326269	125.192660	828
125.596377	130.642840	829
132.055850	137.223428	830
137.829004	141.018369	831
141.623944	145.459256	832
146.307062	149.456055	833
150.344233	155.915528	834
156.278873	159.912327	835
160.558274	164.716560	836
165.241392	167.461836	837
167.865553	171.054918	838
171.418263	174.970973	839
175.657292	179.048515	840
179.613719	185.225386	841
186.032821	189.504787	842
190.069991	192.694152	843
193.259356	196.367977	844
197.215783	200.203289	845
200.728121	206.137930	846
206.460904	210.053986	847
210.659561	215.463794	848
221.075461	225.193375	849
225.798951	227.696421	850
234.478868	238.233436	851
238.839012	242.512837	852
243.199156	246.388521	853
246.792238	248.568593	854
248.931938	252.161675	855
256.400704	260.720476	856
261.447167	263.788726	857
264.475045	268.673702	858
269.561880	271.822695	859
272.064926	277.111389	860
277.393991	280.058523	861
280.946701	285.993164	862
286.396881	290.393680	863
291.281858	293.300443	864
293.300443	296.368693	865
296.772410	299.356199	866
299.921403	304.362290	867
305.008238	308.641691	868
308.843550	313.405552	869
313.728526	318.169414	870
322.368071	326.082268	871
326.768587	331.451705	872
334.519955	339.041586	873
339.606790	343.522845	874
344.209164	346.792953	875
347.237042	350.264920	876
350.507150	353.575400	877
357.733686	360.357846	878
360.640448	365.969514	879
366.453974	371.581181	880
371.984898	376.062440	881
376.506529	382.118196	882
382.966002	386.074623	883
386.437968	391.282573	884
395.602346	399.478029	885
400.325835	405.049325	886
405.695272	410.136160	887
410.459133	414.698162	888
415.061508	417.968271	889
420.430945	424.871832	890
425.396665	428.626401	891
428.787888	431.250562	892
434.278440	439.244160	893
439.890107	445.582517	894
446.793669	451.759388	895
452.970540	455.998418	896
456.644365	459.510756	897
459.995216	464.637963	898
468.796248	473.358251	899
476.507244	481.311477	900
