6.157086	8.836854	401
13.685958	17.386590	402
18.056532	22.299497	403
22.778027	26.414855	404
27.020993	28.775603	405
29.381741	31.997705	406
32.571941	35.028395	407
35.538827	38.888537	408
39.398969	41.185481	409
41.695913	43.801445	410
44.311877	46.704527	411
47.342567	49.990433	412
50.756081	53.084927	413
53.914379	55.190459	414
55.828499	60.454288	415
61.857976	66.228550	416
66.962296	71.683792	417
72.640852	76.756210	418
77.170936	79.691194	419
80.361136	83.647042	420
84.285082	86.645830	421
87.060556	89.804128	422
90.218854	92.196778	423
92.866720	95.482683	424
96.344037	101.129337	425
101.480259	102.852045	426
103.426281	105.787029	427
106.425069	108.817719	428
111.465585	113.730627	429
118.707339	122.631285	430
123.620247	126.300015	431
127.767507	129.426411	432
130.351568	133.095140	433
135.934418	138.358970	434
138.869402	141.644876	435
142.155308	145.536920	436
145.919744	147.642452	437
148.567610	151.119770	438
151.789712	155.490344	439
155.873168	157.755386	440
158.233916	160.371350	441
160.881782	163.306334	442
163.848668	167.389790	443
167.900221	169.846243	444
170.675695	172.940737	445
173.546875	175.684309	446
176.226643	178.523587	447
179.161627	181.203355	448
181.905199	183.946927	449
184.776379	189.051247	450
189.370267	191.539603	451
192.018133	195.463549	452
196.037785	199.164181	453
201.652537	204.364207	454
205.895502	208.766682	455
209.500428	211.924980	456
212.371608	215.402298	457
215.848926	219.964284	458
220.506618	224.398662	459
225.068604	227.620764	460
228.163098	230.874768	461
231.512808	234.383988	462
234.862518	237.382776	463
240.541074	244.560725	464
247.495709	250.462595	465
251.004929	254.163227	466
254.641757	257.257721	467
258.023369	260.288411	468
260.990255	262.617257	469
265.456535	267.338753	470
268.136303	270.560855	471
271.613621	274.293389	472
274.740017	278.281139	473
278.663963	281.184220	474
281.854162	285.395284	475
285.905716	288.394072	476
289.191622	291.775684	477
292.509430	295.699630	478
296.401474	299.400262	479
299.814988	302.399050	480
303.037090	306.195388	481
306.961036	309.321784	482
310.087432	312.926710	483
313.883770	318.126735	484
318.796677	323.231055	485
323.932899	326.134137	486
327.059295	331.302261	487
331.972203	334.141539	488
335.034795	339.564879	489
340.266723	342.595569	490
343.329315	346.009083	491
346.647123	350.379657	492
356.472938	362.055788	493
362.630024	365.501204	494
366.362558	370.254602	495
371.052152	373.412900	496
374.274254	378.389612	497
379.314770	382.377362	498
383.238716	385.886582	499
386.875544	389.427704	500
