6.503379	9.100134	401
9.858479	13.948944	402
14.937089	19.395236	403
20.222521	23.945303	404
25.025370	26.679940	405
27.392324	30.885305	406
31.344908	34.378286	407
41.640009	45.684514	408
46.695640	48.993653	409
49.729018	52.578555	410
53.957363	57.542265	411
58.553391	61.862530	412
63.517100	67.102002	413
68.296969	70.594983	414
71.606109	77.397103	415
78.040547	83.188098	416
84.566906	89.990219	417
91.369027	95.321611	418
97.068101	100.285321	419
101.112606	105.524792	420
106.352077	109.661217	421
110.764263	114.533006	422
115.360291	118.393669	423
119.312874	122.530094	424
130.802943	138.156587	425
138.983872	141.281886	426
141.925330	144.866788	427
146.153675	149.646656	428
150.565862	154.150763	429
155.805333	160.952884	430
162.515533	165.916594	431
166.927720	169.777257	432
170.696462	174.649046	433
175.660172	178.785471	434
179.612756	183.197657	435
184.760306	188.620970	436
190.091698	192.297792	437
193.400838	197.629183	438
198.916071	203.971701	439
204.798986	207.372762	440
209.027332	211.968789	441
213.439518	217.300181	442
221.068924	224.745746	443
226.216475	229.433694	444
230.077138	233.202437	445
234.121642	237.063100	446
238.166146	241.199524	447
242.118730	244.784426	448
245.611711	248.001645	449
249.564294	255.539130	450
256.826018	260.043237	451
261.238204	266.201914	452
267.304961	271.441386	453
274.566684	278.795030	454
280.449599	283.942580	455
284.861786	288.170926	456
289.182052	293.042715	457
293.870000	298.557948	458
299.477153	304.257022	459
305.176228	309.128811	460
309.864176	314.276362	461
315.195568	319.699674	462
320.343118	323.652258	463
325.031066	331.097823	464
332.844313	336.521135	465
337.899943	343.323256	466
344.885905	348.838489	467
349.941536	353.434517	468
354.169881	357.203259	469
361.063922	363.637698	470
365.016506	368.141805	471
368.693328	372.737832	472
373.289355	377.609621	473
378.069224	381.286443	474
382.113728	387.812802	475
392.133068	395.809890	476
402.703932	406.656515	477
407.667641	411.804066	478
412.355589	415.664729	479
416.767776	419.984995	480
420.904201	424.672943	481
426.051751	429.636653	482
430.372017	434.324601	483
435.611489	441.494404	484
442.597450	447.285399	485
448.756127	452.157188	486
453.352155	458.407785	487
459.602752	462.728051	488
463.371495	468.335205	489
469.438251	472.931232	490
474.218120	477.619180	491
479.641432	485.248586	492
486.443553	491.958786	493
493.061833	496.922496	494
498.577066	504.000378	495
505.011504	508.964088	496
509.883293	515.766209	497
517.972302	521.924885	498
522.752170	526.428992	499
527.164357	530.013894	500
