9.522307	11.424564	1201
12.256802	14.159059	1202
15.050741	17.547454	1203
24.562026	28.188203	1204
28.485431	32.646618	1205
32.943845	37.402260	1206
38.115606	44.119604	1207
44.595169	46.556871	1208
57.851521	63.320510	1209
63.736628	67.184469	1210
71.761775	73.950236	1211
74.366355	79.597561	1212
80.310908	83.699303	1213
84.293758	87.444371	1214
87.860489	90.297756	1215
90.773320	95.766745	1216
98.025675	104.208010	1217
104.505237	106.348049	1218
106.348049	111.044245	1219
111.519809	114.373195	1220
114.967650	121.031094	1221
121.625549	129.412913	1222
129.829032	133.336318	1223
133.692991	139.518653	1224
140.113108	142.966493	1225
143.382612	147.187126	1226
148.673264	150.575521	1227
151.229422	154.796153	1228
155.390609	158.125103	1229
158.422331	160.086805	1230
163.772428	165.674685	1231
166.090804	169.181971	1232
169.716981	175.423751	1233
181.130522	184.994481	1234
185.707828	187.134520	1235
195.813567	198.548061	1236
200.866437	204.968178	1237
205.443743	210.674949	1238
211.804414	217.927303	1239
219.294551	224.050193	1240
224.644648	227.616924	1241
228.211380	234.393715	1242
235.166506	240.992168	1243
247.055612	253.654065	1244
254.248521	259.063608	1245
265.840399	271.487724	1246
271.963288	278.561741	1247
282.722928	287.775798	1248
288.608035	295.147044	1249
295.979281	300.081022	1250
300.853814	306.322803	1251
306.857812	309.651752	1252
310.186762	314.407394	1253
314.407394	318.152463	1254
318.449690	323.264778	1255
327.069292	330.279350	1256
330.517132	332.835508	1257
333.251627	339.493407	1258
339.493407	342.525129	1259
346.210752	350.609721	1260
350.966394	354.117007	1261
354.711462	360.953242	1262
361.607143	365.589993	1263
365.946667	368.800052	1264
369.394507	376.349634	1265
376.765753	382.175296	1266
386.277037	389.784323	1267
390.200442	395.193866	1268
395.193866	400.781746	1269
401.613983	403.813468	1270
407.439645	410.887485	1271
411.303604	418.437067	1272
419.447641	425.570531	1273
426.283877	429.375044	1274
429.850609	433.892904	1275
434.309023	440.788586	1276
441.145259	444.058090	1277
445.128109	451.964345	1278
452.499355	458.146680	1279
458.800580	462.248421	1280
467.836301	469.619666	1281
469.619666	472.710834	1282
472.710834	478.893169	1283
479.487624	483.054356	1284
483.529920	486.799424	1285
487.928889	491.733403	1286
492.387303	495.835144	1287
496.548490	499.936885	1288
500.471895	503.979181	1289
514.322703	519.613355	1290
520.921157	527.044046	1291
527.044046	531.205233	1292
531.205233	534.771964	1293
535.069192	538.398142	1294
538.814260	542.024319	1295
542.797111	544.818259	1296
545.531605	551.238376	1297
554.329543	557.717938	1298
558.728512	561.165779	1299
562.295244	568.120905	1300
