8.372486	9.815020	801
10.656499	14.022412	802
15.164418	19.852654	803
24.120151	29.048810	804
30.371133	34.758841	805
35.540214	41.190139	806
41.550773	43.594363	807
44.435841	46.539537	808
47.561332	50.205978	809
51.287878	53.091046	810
54.353264	58.801077	811
60.183506	65.893537	812
66.614804	69.439767	813
70.221140	72.006498	814
73.028293	75.252200	815
76.454312	78.497902	816
81.623393	84.628673	817
89.677542	91.420604	818
92.682822	94.065250	819
96.048735	99.414648	820
100.376338	101.878977	821
102.780561	105.966158	822
107.108164	110.113443	823
111.555978	117.085692	824
118.648437	121.954245	825
124.658996	128.265332	826
129.046705	132.412618	827
133.314202	135.898742	828
136.559904	141.969407	829
143.411941	149.903345	830
150.684717	153.209152	831
154.471370	157.536755	832
158.378233	161.203196	833
161.924463	167.574389	834
168.415867	171.180724	836
171.841886	175.207799	836
177.251389	180.016246	837
181.158252	183.923110	838
185.485855	189.753352	839
195.102749	198.047923	840
199.310141	204.779750	841
205.200489	208.927036	842
210.970626	213.555166	843
214.637067	216.981185	844
218.123191	221.068365	845
221.849738	227.078924	846
227.319346	231.526738	847
232.969272	240.662788	848
246.553136	252.203061	849
252.924328	254.727496	850
255.388658	259.776366	851
260.437527	263.743335	852
264.404496	267.650198	853
268.311360	269.814000	854
270.535267	273.660757	855
274.081497	277.928254	856
278.589416	280.813323	857
281.594695	285.862192	858
287.004199	289.047789	859
289.949373	295.178559	860
295.539193	298.123733	861
298.604578	303.773659	862
304.615137	308.882634	863
311.106541	313.210236	864
318.078789	321.084069	865
322.226075	325.531883	866
326.313255	331.722759	867
332.564237	335.749833	868
336.471100	341.640181	869
342.361448	347.049684	870
348.191691	351.677815	871
352.459188	357.868691	872
358.409641	362.857455	873
363.578722	366.944635	874
367.425480	370.430759	875
370.911604	374.578045	876
375.239207	378.184381	877
384.134834	386.659269	878
390.205499	395.074052	879
395.855425	400.723977	880
401.805878	407.155276	881
407.756332	412.264251	882
412.805201	416.651959	883
425.607692	430.536351	884
431.197512	436.066065	885
437.268177	441.415463	886
447.005283	451.693519	887
452.114258	456.441861	888
460.348724	463.414109	889
463.834848	468.703401	890
469.364563	473.632060	891
474.112904	477.118184	892
482.467582	488.778669	893
489.379725	494.308383	894
500.138626	505.488023	895
506.690135	509.815626	896
510.476787	513.842700	897
514.804390	520.273999	898
521.175583	527.606881	899
528.568570	534.639235	900
